attendance_id,student_id,date,status
21534,1299,2024-04-01,Present
21535,1299,2024-04-02,Absent
21536,1299,2024-04-03,Present
21537,1299,2024-04-04,Present
21538,1299,2024-04-05,Present
21539,1299,2024-04-08,Present
21540,1299,2024-04-09,Absent
21541,1299,2024-04-10,Present
21542,1299,2024-04-11,Present
21543,1299,2024-04-12,Present
21544,1299,2024-04-15,Present
21545,1299,2024-04-16,Absent
21546,1299,2024-04-17,Present
21547,1299,2024-04-18,Present
21548,1299,2024-04-19,Present
21549,1299,2024-04-22,Present
21550,1299,2024-04-23,Present
21551,1299,2024-04-24,Present
21552,1299,2024-04-25,Absent
21553,1299,2024-04-26,Absent
21554,1299,2024-04-29,Present
21555,1299,2024-04-30,Present
21556,1299,2024-05-01,Present
21557,1299,2024-05-02,Present
21558,1299,2024-05-03,Present
21559,1299,2024-05-06,Absent
21560,1299,2024-05-07,Present
21561,1299,2024-05-08,Absent
21562,1299,2024-05-09,Present
21563,1299,2024-05-10,Present
21564,1299,2024-05-13,Present
21565,1299,2024-05-14,Present
21566,1299,2024-05-15,Present
21567,1299,2024-05-16,Absent
21568,1299,2024-05-17,Absent
21569,1299,2024-05-20,Present
21570,1299,2024-05-21,Present
21571,1299,2024-05-22,Absent
21572,1299,2024-05-23,Present
21573,1299,2024-05-24,Present
21574,1299,2024-05-27,Present
21575,1299,2024-05-28,Present
21576,1299,2024-05-29,Present
21577,1299,2024-05-30,Present
21578,1299,2024-05-31,Absent
21579,1299,2024-06-03,Present
21580,1299,2024-06-04,Present
21581,1454,2024-03-06,Present
21582,1454,2024-03-07,Present
21583,1454,2024-03-08,Present
21584,1454,2024-03-11,Present
21585,1454,2024-03-12,Present
21586,1454,2024-03-13,Absent
21587,1454,2024-03-14,Present
21588,1454,2024-03-15,Present
21589,1454,2024-03-18,Absent
21590,1454,2024-03-19,Present
21591,1454,2024-03-20,Present
21592,1454,2024-03-21,Absent
21593,1454,2024-03-22,Present
21594,1454,2024-03-25,Present
21595,1454,2024-03-26,Absent
21596,1454,2024-03-27,Absent
21597,1454,2024-03-28,Present
21598,1454,2024-03-29,Present
21599,1454,2024-04-01,Present
21600,1454,2024-04-02,Present
21601,1454,2024-04-03,Present
21602,1454,2024-04-04,Present
21603,1454,2024-04-05,Present
21604,1454,2024-04-08,Present
21605,1454,2024-04-09,Present
21606,1454,2024-04-10,Present
21607,1454,2024-04-11,Present
21608,1454,2024-04-12,Present
21609,1454,2024-04-15,Absent
21610,1454,2024-04-16,Present
21611,1454,2024-04-17,Present
21612,1454,2024-04-18,Present
21613,1454,2024-04-19,Present
21614,1454,2024-04-22,Present
21615,1454,2024-04-23,Absent
21616,1454,2024-04-24,Present
21617,1454,2024-04-25,Absent
21618,1454,2024-04-26,Present
21619,1454,2024-04-29,Absent
21620,1454,2024-04-30,Present
21621,1454,2024-05-01,Absent
21622,1454,2024-05-02,Present
21623,1454,2024-05-03,Present
21624,1454,2024-05-06,Absent
21625,1454,2024-05-07,Present
21626,1454,2024-05-08,Present
21627,1454,2024-05-09,Present
21628,1454,2024-05-10,Present
21629,1454,2024-05-13,Absent
21630,1454,2024-05-14,Absent
21631,1454,2024-05-15,Present
21632,1454,2024-05-16,Present
21633,1454,2024-05-17,Present
21634,1454,2024-05-20,Present
21635,1454,2024-05-21,Absent
21636,1454,2024-05-22,Present
21637,1454,2024-05-23,Present
21638,1454,2024-05-24,Absent
21639,1454,2024-05-27,Present
21640,1454,2024-05-28,Present
21641,1454,2024-05-29,Present
21642,1454,2024-05-30,Absent
21643,1454,2024-05-31,Present
21644,1454,2024-06-03,Absent
21645,1454,2024-06-04,Present
21646,1527,2024-03-06,Present
21647,1527,2024-03-07,Absent
21648,1527,2024-03-08,Present
21649,1527,2024-03-11,Present
21650,1527,2024-03-12,Present
21651,1527,2024-03-13,Present
21652,1527,2024-03-14,Absent
21653,1527,2024-03-15,Absent
21654,1527,2024-03-18,Present
21655,1527,2024-03-19,Present
21656,1527,2024-03-20,Present
21657,1527,2024-03-21,Present
21658,1527,2024-03-22,Present
21659,1527,2024-03-25,Present
21660,1527,2024-03-26,Present
21661,1527,2024-03-27,Absent
21662,1527,2024-03-28,Absent
21663,1527,2024-03-29,Present
21664,1527,2024-04-01,Present
21665,1527,2024-04-02,Present
21666,1527,2024-04-03,Present
21667,1527,2024-04-04,Absent
21668,1527,2024-04-05,Absent
21669,1527,2024-04-08,Present
21670,1527,2024-04-09,Present
21671,1527,2024-04-10,Absent
21672,1527,2024-04-11,Present
21673,1527,2024-04-12,Present
21674,1527,2024-04-15,Present
21675,1527,2024-04-16,Absent
21676,1527,2024-04-17,Present
21677,1527,2024-04-18,Present
21678,1527,2024-04-19,Present
21679,1527,2024-04-22,Present
21680,1527,2024-04-23,Present
21681,1527,2024-04-24,Present
21682,1527,2024-04-25,Present
21683,1527,2024-04-26,Present
21684,1527,2024-04-29,Present
21685,1527,2024-04-30,Present
21686,1527,2024-05-01,Present
21687,1527,2024-05-02,Present
21688,1527,2024-05-03,Present
21689,1527,2024-05-06,Present
21690,1527,2024-05-07,Present
21691,1527,2024-05-08,Present
21692,1527,2024-05-09,Present
21693,1527,2024-05-10,Present
21694,1527,2024-05-13,Present
21695,1527,2024-05-14,Present
21696,1527,2024-05-15,Present
21697,1527,2024-05-16,Present
21698,1527,2024-05-17,Present
21699,1527,2024-05-20,Present
21700,1527,2024-05-21,Present
21701,1527,2024-05-22,Absent
21702,1527,2024-05-23,Present
21703,1527,2024-05-24,Present
21704,1527,2024-05-27,Present
21705,1527,2024-05-28,Present
21706,1527,2024-05-29,Absent
21707,1527,2024-05-30,Present
21708,1527,2024-05-31,Present
21709,1527,2024-06-03,Present
21710,1527,2024-06-04,Present
21711,1200,2024-03-06,Present
21712,1200,2024-03-07,Present
21713,1200,2024-03-08,Present
21714,1200,2024-03-11,Present
21715,1200,2024-03-12,Present
21716,1200,2024-03-13,Present
21717,1200,2024-03-14,Absent
21718,1200,2024-03-15,Present
21719,1200,2024-03-18,Present
21720,1200,2024-03-19,Present
21721,1200,2024-03-20,Present
21722,1200,2024-03-21,Present
21723,1200,2024-03-22,Present
21724,1200,2024-03-25,Present
21725,1200,2024-03-26,Present
21726,1200,2024-03-27,Present
21727,1200,2024-03-28,Absent
21728,1200,2024-03-29,Present
21729,1200,2024-04-01,Present
21730,1200,2024-04-02,Absent
21731,1200,2024-04-03,Present
21732,1200,2024-04-04,Absent
21733,1200,2024-04-05,Present
21734,1200,2024-04-08,Absent
21735,1200,2024-04-09,Present
21736,1200,2024-04-10,Present
21737,1200,2024-04-11,Present
21738,1200,2024-04-12,Present
21739,1200,2024-04-15,Present
21740,1200,2024-04-16,Present
21741,1200,2024-04-17,Present
21742,1200,2024-04-18,Present
21743,1200,2024-04-19,Present
21744,1200,2024-04-22,Absent
21745,1200,2024-04-23,Present
21746,1200,2024-04-24,Present
21747,1200,2024-04-25,Present
21748,1200,2024-04-26,Present
21749,1200,2024-04-29,Present
21750,1200,2024-04-30,Present
21751,1200,2024-05-01,Present
21752,1200,2024-05-02,Present
21753,1200,2024-05-03,Present
21754,1200,2024-05-06,Present
21755,1200,2024-05-07,Present
21756,1200,2024-05-08,Present
21757,1200,2024-05-09,Present
21758,1200,2024-05-10,Present
21759,1200,2024-05-13,Absent
21760,1200,2024-05-14,Present
21761,1200,2024-05-15,Present
21762,1200,2024-05-16,Present
21763,1200,2024-05-17,Present
21764,1200,2024-05-20,Present
21765,1200,2024-05-21,Absent
21766,1200,2024-05-22,Present
21767,1200,2024-05-23,Present
21768,1200,2024-05-24,Present
21769,1200,2024-05-27,Present
21770,1200,2024-05-28,Present
21771,1200,2024-05-29,Present
21772,1200,2024-05-30,Present
21773,1200,2024-05-31,Present
21774,1200,2024-06-03,Present
21775,1200,2024-06-04,Present
21776,1052,2024-03-06,Present
21777,1052,2024-03-07,Present
21778,1052,2024-03-08,Present
21779,1052,2024-03-11,Present
21780,1052,2024-03-12,Present
21781,1052,2024-03-13,Present
21782,1052,2024-03-14,Present
21783,1052,2024-03-15,Present
21784,1052,2024-03-18,Present
21785,1052,2024-03-19,Present
21786,1052,2024-03-20,Present
21787,1052,2024-03-21,Present
21788,1052,2024-03-22,Present
21789,1052,2024-03-25,Absent
21790,1052,2024-03-26,Present
21791,1052,2024-03-27,Absent
21792,1052,2024-03-28,Present
21793,1052,2024-03-29,Present
21794,1052,2024-04-01,Present
21795,1052,2024-04-02,Absent
21796,1052,2024-04-03,Absent
21797,1052,2024-04-04,Present
21798,1052,2024-04-05,Present
21799,1052,2024-04-08,Present
21800,1052,2024-04-09,Present
21801,1052,2024-04-10,Present
21802,1052,2024-04-11,Present
21803,1052,2024-04-12,Present
21804,1052,2024-04-15,Absent
21805,1052,2024-04-16,Present
21806,1052,2024-04-17,Present
21807,1052,2024-04-18,Absent
21808,1052,2024-04-19,Present
21809,1052,2024-04-22,Absent
21810,1052,2024-04-23,Present
21811,1052,2024-04-24,Absent
21812,1052,2024-04-25,Present
21813,1052,2024-04-26,Present
21814,1052,2024-04-29,Present
21815,1052,2024-04-30,Absent
21816,1052,2024-05-01,Present
21817,1052,2024-05-02,Present
21818,1052,2024-05-03,Present
21819,1052,2024-05-06,Present
21820,1052,2024-05-07,Present
21821,1052,2024-05-08,Present
21822,1052,2024-05-09,Present
21823,1052,2024-05-10,Present
21824,1052,2024-05-13,Present
21825,1052,2024-05-14,Present
21826,1052,2024-05-15,Absent
21827,1052,2024-05-16,Present
21828,1052,2024-05-17,Absent
21829,1052,2024-05-20,Absent
21830,1052,2024-05-21,Present
21831,1052,2024-05-22,Present
21832,1052,2024-05-23,Present
21833,1052,2024-05-24,Present
21834,1052,2024-05-27,Present
21835,1052,2024-05-28,Absent
21836,1052,2024-05-29,Present
21837,1052,2024-05-30,Present
21838,1052,2024-05-31,Absent
21839,1052,2024-06-03,Absent
21840,1052,2024-06-04,Present
21841,1045,2024-03-06,Present
21842,1045,2024-03-07,Present
21843,1045,2024-03-08,Present
21844,1045,2024-03-11,Present
21845,1045,2024-03-12,Present
21846,1045,2024-03-13,Present
21847,1045,2024-03-14,Present
21848,1045,2024-03-15,Present
21849,1045,2024-03-18,Absent
21850,1045,2024-03-19,Present
21851,1045,2024-03-20,Present
21852,1045,2024-03-21,Present
21853,1045,2024-03-22,Present
21854,1045,2024-03-25,Present
21855,1045,2024-03-26,Present
21856,1045,2024-03-27,Present
21857,1045,2024-03-28,Present
21858,1045,2024-03-29,Present
21859,1045,2024-04-01,Present
21860,1045,2024-04-02,Present
21861,1045,2024-04-03,Present
21862,1045,2024-04-04,Absent
21863,1045,2024-04-05,Present
21864,1045,2024-04-08,Present
21865,1045,2024-04-09,Absent
21866,1045,2024-04-10,Absent
21867,1045,2024-04-11,Absent
21868,1045,2024-04-12,Absent
21869,1045,2024-04-15,Present
21870,1045,2024-04-16,Absent
21871,1045,2024-04-17,Absent
21872,1045,2024-04-18,Present
21873,1045,2024-04-19,Present
21874,1045,2024-04-22,Present
21875,1045,2024-04-23,Present
21876,1045,2024-04-24,Present
21877,1045,2024-04-25,Present
21878,1045,2024-04-26,Present
21879,1045,2024-04-29,Absent
21880,1045,2024-04-30,Present
21881,1045,2024-05-01,Present
21882,1045,2024-05-02,Present
21883,1045,2024-05-03,Present
21884,1045,2024-05-06,Present
21885,1045,2024-05-07,Present
21886,1045,2024-05-08,Present
21887,1045,2024-05-09,Absent
21888,1045,2024-05-10,Present
21889,1045,2024-05-13,Present
21890,1045,2024-05-14,Present
21891,1045,2024-05-15,Present
21892,1045,2024-05-16,Absent
21893,1045,2024-05-17,Present
21894,1045,2024-05-20,Present
21895,1045,2024-05-21,Present
21896,1045,2024-05-22,Present
21897,1045,2024-05-23,Present
21898,1045,2024-05-24,Present
21899,1045,2024-05-27,Present
21900,1045,2024-05-28,Present
21901,1045,2024-05-29,Present
21902,1045,2024-05-30,Present
21903,1045,2024-05-31,Present
21904,1045,2024-06-03,Present
21905,1045,2024-06-04,Present
21906,1564,2024-03-06,Present
21907,1564,2024-03-07,Present
21908,1564,2024-03-08,Present
21909,1564,2024-03-11,Present
21910,1564,2024-03-12,Present
21911,1564,2024-03-13,Present
21912,1564,2024-03-14,Present
21913,1564,2024-03-15,Present
21914,1564,2024-03-18,Present
21915,1564,2024-03-19,Present
21916,1564,2024-03-20,Present
21917,1564,2024-03-21,Present
21918,1564,2024-03-22,Present
21919,1564,2024-03-25,Present
21920,1564,2024-03-26,Present
21921,1564,2024-03-27,Present
21922,1564,2024-03-28,Present
21923,1564,2024-03-29,Present
21924,1564,2024-04-01,Absent
21925,1564,2024-04-02,Present
21926,1564,2024-04-03,Absent
21927,1564,2024-04-04,Present
21928,1564,2024-04-05,Present
21929,1564,2024-04-08,Present
21930,1564,2024-04-09,Present
21931,1564,2024-04-10,Absent
21932,1564,2024-04-11,Absent
21933,1564,2024-04-12,Present
21934,1564,2024-04-15,Present
21935,1564,2024-04-16,Present
21936,1564,2024-04-17,Present
21937,1564,2024-04-18,Present
21938,1564,2024-04-19,Present
21939,1564,2024-04-22,Absent
21940,1564,2024-04-23,Present
21941,1564,2024-04-24,Absent
21942,1564,2024-04-25,Absent
21943,1564,2024-04-26,Present
21944,1564,2024-04-29,Absent
21945,1564,2024-04-30,Present
21946,1564,2024-05-01,Present
21947,1564,2024-05-02,Present
21948,1564,2024-05-03,Present
21949,1564,2024-05-06,Present
21950,1564,2024-05-07,Present
21951,1564,2024-05-08,Present
21952,1564,2024-05-09,Present
21953,1564,2024-05-10,Present
21954,1564,2024-05-13,Absent
21955,1564,2024-05-14,Present
21956,1564,2024-05-15,Present
21957,1564,2024-05-16,Present
21958,1564,2024-05-17,Present
21959,1564,2024-05-20,Present
21960,1564,2024-05-21,Present
21961,1564,2024-05-22,Present
21962,1564,2024-05-23,Present
21963,1564,2024-05-24,Present
21964,1564,2024-05-27,Present
21965,1564,2024-05-28,Present
21966,1564,2024-05-29,Present
21967,1564,2024-05-30,Present
21968,1564,2024-05-31,Present
21969,1564,2024-06-03,Present
21970,1564,2024-06-04,Absent
21971,1090,2024-03-06,Present
21972,1090,2024-03-07,Absent
21973,1090,2024-03-08,Present
21974,1090,2024-03-11,Absent
21975,1090,2024-03-12,Present
21976,1090,2024-03-13,Absent
21977,1090,2024-03-14,Present
21978,1090,2024-03-15,Present
21979,1090,2024-03-18,Present
21980,1090,2024-03-19,Present
21981,1090,2024-03-20,Present
21982,1090,2024-03-21,Present
21983,1090,2024-03-22,Present
21984,1090,2024-03-25,Present
21985,1090,2024-03-26,Present
21986,1090,2024-03-27,Present
21987,1090,2024-03-28,Present
21988,1090,2024-03-29,Present
21989,1090,2024-04-01,Present
21990,1090,2024-04-02,Absent
21991,1090,2024-04-03,Present
21992,1090,2024-04-04,Absent
21993,1090,2024-04-05,Absent
21994,1090,2024-04-08,Present
21995,1090,2024-04-09,Present
21996,1090,2024-04-10,Present
21997,1090,2024-04-11,Present
21998,1090,2024-04-12,Present
21999,1090,2024-04-15,Present
22000,1090,2024-04-16,Absent
22001,1090,2024-04-17,Present
22002,1090,2024-04-18,Present
22003,1090,2024-04-19,Present
22004,1090,2024-04-22,Absent
22005,1090,2024-04-23,Present
22006,1090,2024-04-24,Present
22007,1090,2024-04-25,Present
22008,1090,2024-04-26,Present
22009,1090,2024-04-29,Present
22010,1090,2024-04-30,Present
22011,1090,2024-05-01,Present
22012,1090,2024-05-02,Present
22013,1090,2024-05-03,Absent
22014,1090,2024-05-06,Present
22015,1090,2024-05-07,Present
22016,1090,2024-05-08,Present
22017,1090,2024-05-09,Present
22018,1090,2024-05-10,Present
22019,1090,2024-05-13,Present
22020,1090,2024-05-14,Present
22021,1090,2024-05-15,Absent
22022,1090,2024-05-16,Present
22023,1090,2024-05-17,Absent
22024,1090,2024-05-20,Present
22025,1090,2024-05-21,Absent
22026,1090,2024-05-22,Absent
22027,1090,2024-05-23,Present
22028,1090,2024-05-24,Present
22029,1090,2024-05-27,Present
22030,1090,2024-05-28,Present
22031,1090,2024-05-29,Present
22032,1090,2024-05-30,Present
22033,1090,2024-05-31,Present
22034,1090,2024-06-03,Present
22035,1090,2024-06-04,Present
22036,1572,2024-03-06,Present
22037,1572,2024-03-07,Present
22038,1572,2024-03-08,Present
22039,1572,2024-03-11,Present
22040,1572,2024-03-12,Present
22041,1572,2024-03-13,Present
22042,1572,2024-03-14,Present
22043,1572,2024-03-15,Present
22044,1572,2024-03-18,Absent
22045,1572,2024-03-19,Present
22046,1572,2024-03-20,Present
22047,1572,2024-03-21,Present
22048,1572,2024-03-22,Present
22049,1572,2024-03-25,Present
22050,1572,2024-03-26,Present
22051,1572,2024-03-27,Present
22052,1572,2024-03-28,Present
22053,1572,2024-03-29,Present
22054,1572,2024-04-01,Present
22055,1572,2024-04-02,Present
22056,1572,2024-04-03,Present
22057,1572,2024-04-04,Present
22058,1572,2024-04-05,Absent
22059,1572,2024-04-08,Present
22060,1572,2024-04-09,Present
22061,1572,2024-04-10,Present
22062,1572,2024-04-11,Present
22063,1572,2024-04-12,Present
22064,1572,2024-04-15,Present
22065,1572,2024-04-16,Present
22066,1572,2024-04-17,Absent
22067,1572,2024-04-18,Present
22068,1572,2024-04-19,Present
22069,1572,2024-04-22,Present
22070,1572,2024-04-23,Present
22071,1572,2024-04-24,Absent
22072,1572,2024-04-25,Present
22073,1572,2024-04-26,Present
22074,1572,2024-04-29,Absent
22075,1572,2024-04-30,Absent
22076,1572,2024-05-01,Present
22077,1572,2024-05-02,Present
22078,1572,2024-05-03,Absent
22079,1572,2024-05-06,Absent
22080,1572,2024-05-07,Present
22081,1572,2024-05-08,Absent
22082,1572,2024-05-09,Present
22083,1572,2024-05-10,Present
22084,1572,2024-05-13,Absent
22085,1572,2024-05-14,Present
22086,1572,2024-05-15,Absent
22087,1572,2024-05-16,Present
22088,1572,2024-05-17,Present
22089,1572,2024-05-20,Present
22090,1572,2024-05-21,Present
22091,1572,2024-05-22,Present
22092,1572,2024-05-23,Absent
22093,1572,2024-05-24,Absent
22094,1572,2024-05-27,Present
22095,1572,2024-05-28,Present
22096,1572,2024-05-29,Present
22097,1572,2024-05-30,Present
22098,1572,2024-05-31,Present
22099,1572,2024-06-03,Present
22100,1572,2024-06-04,Absent
22101,1530,2024-03-06,Absent
22102,1530,2024-03-07,Present
22103,1530,2024-03-08,Present
22104,1530,2024-03-11,Present
22105,1530,2024-03-12,Present
22106,1530,2024-03-13,Absent
22107,1530,2024-03-14,Present
22108,1530,2024-03-15,Absent
22109,1530,2024-03-18,Present
22110,1530,2024-03-19,Absent
22111,1530,2024-03-20,Present
22112,1530,2024-03-21,Present
22113,1530,2024-03-22,Present
22114,1530,2024-03-25,Present
22115,1530,2024-03-26,Present
22116,1530,2024-03-27,Present
22117,1530,2024-03-28,Present
22118,1530,2024-03-29,Present
22119,1530,2024-04-01,Present
22120,1530,2024-04-02,Present
22121,1530,2024-04-03,Present
22122,1530,2024-04-04,Present
22123,1530,2024-04-05,Present
22124,1530,2024-04-08,Present
22125,1530,2024-04-09,Present
22126,1530,2024-04-10,Present
22127,1530,2024-04-11,Present
22128,1530,2024-04-12,Absent
22129,1530,2024-04-15,Present
22130,1530,2024-04-16,Present
22131,1530,2024-04-17,Present
22132,1530,2024-04-18,Present
22133,1530,2024-04-19,Present
22134,1530,2024-04-22,Absent
22135,1530,2024-04-23,Present
22136,1530,2024-04-24,Present
22137,1530,2024-04-25,Present
22138,1530,2024-04-26,Present
22139,1530,2024-04-29,Present
22140,1530,2024-04-30,Present
22141,1530,2024-05-01,Present
22142,1530,2024-05-02,Present
22143,1530,2024-05-03,Present
22144,1530,2024-05-06,Present
22145,1530,2024-05-07,Present
22146,1530,2024-05-08,Present
22147,1530,2024-05-09,Present
22148,1530,2024-05-10,Present
22149,1530,2024-05-13,Present
22150,1530,2024-05-14,Absent
22151,1530,2024-05-15,Present
22152,1530,2024-05-16,Absent
22153,1530,2024-05-17,Present
22154,1530,2024-05-20,Present
22155,1530,2024-05-21,Present
22156,1530,2024-05-22,Present
22157,1530,2024-05-23,Present
22158,1530,2024-05-24,Present
22159,1530,2024-05-27,Absent
22160,1530,2024-05-28,Present
22161,1530,2024-05-29,Present
22162,1530,2024-05-30,Present
22163,1530,2024-05-31,Present
22164,1530,2024-06-03,Present
22165,1530,2024-06-04,Present
22166,1570,2024-03-06,Absent
22167,1570,2024-03-07,Present
22168,1570,2024-03-08,Present
22169,1570,2024-03-11,Absent
22170,1570,2024-03-12,Present
22171,1570,2024-03-13,Absent
22172,1570,2024-03-14,Absent
22173,1570,2024-03-15,Absent
22174,1570,2024-03-18,Present
22175,1570,2024-03-19,Present
22176,1570,2024-03-20,Present
22177,1570,2024-03-21,Absent
22178,1570,2024-03-22,Present
22179,1570,2024-03-25,Present
22180,1570,2024-03-26,Present
22181,1570,2024-03-27,Present
22182,1570,2024-03-28,Present
