grade_id,student_id,subject_id,first_test,second_test,exam,total_score,grade,academic_year,term,created_at
3666,1281,6,0,1,9,10,F,2024,First Term,2024-10-08 16:49:59
3667,1281,7,2,2,40,44,D,2024,First Term,2024-10-08 16:49:59
3668,1281,8,11,10,31,52,C,2024,First Term,2024-10-08 16:49:59
3669,1281,9,10,10,80,100,A,2024,First Term,2024-10-08 16:49:59
3670,1281,10,4,4,8,16,F,2024,First Term,2024-10-08 16:49:59
3671,1472,11,0,5,29,34,F,2024,First Term,2024-10-08 16:49:59
3672,1472,12,11,15,50,76,A,2024,First Term,2024-10-08 16:49:59
3673,1472,13,12,11,74,97,A,2024,First Term,2024-10-08 16:49:59
3674,1472,14,0,0,37,37,F,2024,First Term,2024-10-08 16:49:59
3675,1472,15,1,3,36,40,D,2024,First Term,2024-10-08 16:49:59
3676,1472,16,3,1,31,35,F,2024,First Term,2024-10-08 16:49:59
3677,1472,17,5,2,28,35,F,2024,First Term,2024-10-08 16:49:59
3678,1472,18,1,0,17,18,F,2024,First Term,2024-10-08 16:49:59
3679,1472,19,2,3,8,13,F,2024,First Term,2024-10-08 16:49:59
3680,1472,20,2,5,10,17,F,2024,First Term,2024-10-08 16:49:59
3681,1475,11,2,2,11,15,F,2024,First Term,2024-10-08 16:49:59
3682,1475,12,2,2,37,41,D,2024,First Term,2024-10-08 16:49:59
3683,1475,13,4,1,9,14,F,2024,First Term,2024-10-08 16:49:59
3684,1475,14,4,4,26,34,F,2024,First Term,2024-10-08 16:49:59
3685,1475,15,15,11,59,85,A,2024,First Term,2024-10-08 16:49:59
3686,1475,16,10,10,62,82,A,2024,First Term,2024-10-08 16:49:59
3687,1475,17,15,13,43,71,A,2024,First Term,2024-10-08 16:49:59
3688,1475,18,2,4,16,22,F,2024,First Term,2024-10-08 16:49:59
3689,1475,19,12,12,30,54,C,2024,First Term,2024-10-08 16:49:59
3690,1475,20,11,14,62,87,A,2024,First Term,2024-10-08 16:49:59
3691,1466,11,12,10,46,68,B,2024,First Term,2024-10-08 16:49:59
3692,1466,12,3,0,38,41,D,2024,First Term,2024-10-08 16:49:59
3693,1466,13,2,3,9,14,F,2024,First Term,2024-10-08 16:49:59
3694,1466,14,4,1,37,42,D,2024,First Term,2024-10-08 16:49:59
3695,1466,15,1,4,8,13,F,2024,First Term,2024-10-08 16:49:59
3696,1466,16,2,1,0,3,F,2024,First Term,2024-10-08 16:49:59
3697,1466,17,4,2,8,14,F,2024,First Term,2024-10-08 16:49:59
3698,1466,18,14,15,35,64,B,2024,First Term,2024-10-08 16:49:59
3699,1466,19,5,3,30,38,F,2024,First Term,2024-10-08 16:49:59
3700,1466,20,5,4,7,16,F,2024,First Term,2024-10-08 16:49:59
3701,1595,11,0,0,9,9,F,2024,First Term,2024-10-08 16:49:59
3702,1595,12,4,3,3,10,F,2024,First Term,2024-10-08 16:49:59
3703,1595,13,1,1,31,33,F,2024,First Term,2024-10-08 16:49:59
3704,1595,14,2,3,12,17,F,2024,First Term,2024-10-08 16:49:59
3705,1595,15,1,1,32,34,F,2024,First Term,2024-10-08 16:49:59
3706,1595,16,15,12,29,56,C,2024,First Term,2024-10-08 16:49:59
3707,1595,17,4,0,19,23,F,2024,First Term,2024-10-08 16:49:59
3708,1595,18,4,3,7,14,F,2024,First Term,2024-10-08 16:49:59
3709,1595,19,1,1,16,18,F,2024,First Term,2024-10-08 16:49:59
3710,1595,20,5,1,24,30,F,2024,First Term,2024-10-08 16:49:59
3711,1250,1,5,0,12,17,F,2024,First Term,2024-10-08 16:49:59
3712,1250,2,4,3,9,16,F,2024,First Term,2024-10-08 16:49:59
3713,1250,3,0,1,29,30,F,2024,First Term,2024-10-08 16:49:59
3714,1250,4,5,0,18,23,F,2024,First Term,2024-10-08 16:49:59
3715,1250,5,1,2,32,35,F,2024,First Term,2024-10-08 16:49:59
3716,1250,6,11,15,53,79,A,2024,First Term,2024-10-08 16:49:59
3717,1250,7,2,0,3,5,F,2024,First Term,2024-10-08 16:49:59
3718,1250,8,13,12,37,62,B,2024,First Term,2024-10-08 16:49:59
3719,1250,9,13,15,36,64,B,2024,First Term,2024-10-08 16:49:59
3720,1250,10,1,5,15,21,F,2024,First Term,2024-10-08 16:49:59
3721,1551,11,5,5,17,27,F,2024,First Term,2024-10-08 16:49:59
3722,1551,12,13,12,15,40,D,2024,First Term,2024-10-08 16:49:59
3723,1551,13,13,14,68,95,A,2024,First Term,2024-10-08 16:49:59
3724,1551,14,2,4,16,22,F,2024,First Term,2024-10-08 16:49:59
3725,1551,15,1,4,1,6,F,2024,First Term,2024-10-08 16:49:59
3726,1551,16,1,1,24,26,F,2024,First Term,2024-10-08 16:49:59
3727,1551,17,15,15,15,45,D,2024,First Term,2024-10-08 16:49:59
3728,1551,18,1,2,30,33,F,2024,First Term,2024-10-08 16:49:59
3729,1551,19,3,5,28,36,F,2024,First Term,2024-10-08 16:49:59
3730,1551,20,14,15,62,91,A,2024,First Term,2024-10-08 16:49:59
3731,1115,1,11,12,59,82,A,2024,First Term,2024-10-08 16:49:59
3732,1115,2,14,10,46,70,A,2024,First Term,2024-10-08 16:49:59
3733,1115,3,3,1,10,14,F,2024,First Term,2024-10-08 16:49:59
3734,1115,4,12,14,33,59,C,2024,First Term,2024-10-08 16:49:59
3735,1115,5,1,1,20,22,F,2024,First Term,2024-10-08 16:49:59
3736,1115,6,3,1,7,11,F,2024,First Term,2024-10-08 16:49:59
3737,1115,7,0,1,2,3,F,2024,First Term,2024-10-08 16:49:59
3738,1115,8,2,3,7,12,F,2024,First Term,2024-10-08 16:49:59
3739,1115,9,12,13,41,66,B,2024,First Term,2024-10-08 16:49:59
3740,1115,10,3,2,29,34,F,2024,First Term,2024-10-08 16:49:59
3741,1399,11,3,5,29,37,F,2024,First Term,2024-10-08 16:49:59
3742,1399,12,0,0,7,7,F,2024,First Term,2024-10-08 16:49:59
3743,1399,13,4,1,24,29,F,2024,First Term,2024-10-08 16:49:59
3744,1399,14,3,2,4,9,F,2024,First Term,2024-10-08 16:49:59
3745,1399,15,15,10,29,54,C,2024,First Term,2024-10-08 16:49:59
3746,1399,16,13,10,27,50,C,2024,First Term,2024-10-08 16:49:59
3747,1399,17,3,4,27,34,F,2024,First Term,2024-10-08 16:49:59
3748,1399,18,13,12,72,97,A,2024,First Term,2024-10-08 16:49:59
3749,1399,19,3,5,18,26,F,2024,First Term,2024-10-08 16:49:59
3750,1399,20,15,12,23,50,C,2024,First Term,2024-10-08 16:49:59
3751,1135,1,1,3,37,41,D,2024,First Term,2024-10-08 16:49:59
3752,1135,2,13,15,45,73,A,2024,First Term,2024-10-08 16:49:59
3753,1135,3,5,2,10,17,F,2024,First Term,2024-10-08 16:49:59
3754,1135,4,1,5,36,42,D,2024,First Term,2024-10-08 16:49:59
3755,1135,5,4,0,31,35,F,2024,First Term,2024-10-08 16:49:59
3756,1135,6,5,5,27,37,F,2024,First Term,2024-10-08 16:49:59
3757,1135,7,3,2,24,29,F,2024,First Term,2024-10-08 16:49:59
3758,1135,8,15,14,38,67,B,2024,First Term,2024-10-08 16:49:59
3759,1135,9,5,2,36,43,D,2024,First Term,2024-10-08 16:49:59
3760,1135,10,2,2,14,18,F,2024,First Term,2024-10-08 16:49:59
3761,1243,1,1,3,30,34,F,2024,First Term,2024-10-08 16:49:59
3762,1243,2,5,0,25,30,F,2024,First Term,2024-10-08 16:49:59
3763,1243,3,4,5,3,12,F,2024,First Term,2024-10-08 16:49:59
3764,1243,4,14,14,27,55,C,2024,First Term,2024-10-08 16:49:59
3765,1243,5,2,3,27,32,F,2024,First Term,2024-10-08 16:49:59
3766,1243,6,2,2,40,44,D,2024,First Term,2024-10-08 16:49:59
3767,1243,7,1,2,15,18,F,2024,First Term,2024-10-08 16:49:59
3768,1243,8,3,4,13,20,F,2024,First Term,2024-10-08 16:49:59
3769,1243,9,4,1,22,27,F,2024,First Term,2024-10-08 16:49:59
3770,1243,10,0,0,0,0,F,2024,First Term,2024-10-08 16:49:59
3771,1440,11,4,0,0,4,F,2024,First Term,2024-10-08 16:49:59
3772,1440,12,0,5,17,22,F,2024,First Term,2024-10-08 16:49:59
3773,1440,13,3,2,30,35,F,2024,First Term,2024-10-08 16:49:59
3774,1440,14,4,0,29,33,F,2024,First Term,2024-10-08 16:49:59
3775,1440,15,13,14,38,65,B,2024,First Term,2024-10-08 16:49:59
3776,1440,16,3,3,22,28,F,2024,First Term,2024-10-08 16:49:59
3777,1440,17,5,3,21,29,F,2024,First Term,2024-10-08 16:49:59
3778,1440,18,4,5,10,19,F,2024,First Term,2024-10-08 16:49:59
3779,1440,19,3,4,30,37,F,2024,First Term,2024-10-08 16:49:59
3780,1440,20,3,5,8,16,F,2024,First Term,2024-10-08 16:49:59
3781,1227,1,11,15,39,65,B,2024,First Term,2024-10-08 16:49:59
3782,1227,2,12,12,66,90,A,2024,First Term,2024-10-08 16:49:59
3783,1227,3,0,5,34,39,F,2024,First Term,2024-10-08 16:49:59
3784,1227,4,3,1,37,41,D,2024,First Term,2024-10-08 16:49:59
3785,1227,5,4,0,28,32,F,2024,First Term,2024-10-08 16:49:59
3786,1227,6,1,1,31,33,F,2024,First Term,2024-10-08 16:49:59
3787,1227,7,1,0,29,30,F,2024,First Term,2024-10-08 16:49:59
3788,1227,8,10,15,47,72,A,2024,First Term,2024-10-08 16:49:59
3789,1227,9,3,3,20,26,F,2024,First Term,2024-10-08 16:49:59
3790,1227,10,4,3,8,15,F,2024,First Term,2024-10-08 16:49:59
3791,1431,11,2,5,38,45,D,2024,First Term,2024-10-08 16:49:59
3792,1431,12,14,11,40,65,B,2024,First Term,2024-10-08 16:49:59
3793,1431,13,10,12,57,79,A,2024,First Term,2024-10-08 16:49:59
3794,1431,14,10,11,54,75,A,2024,First Term,2024-10-08 16:49:59
3795,1431,15,11,10,67,88,A,2024,First Term,2024-10-08 16:49:59
3796,1431,16,1,3,21,25,F,2024,First Term,2024-10-08 16:49:59
3797,1431,17,14,10,29,53,C,2024,First Term,2024-10-08 16:49:59
3798,1431,18,11,11,35,57,C,2024,First Term,2024-10-08 16:49:59
3799,1431,19,0,3,10,13,F,2024,First Term,2024-10-08 16:49:59
3800,1431,20,10,12,39,61,B,2024,First Term,2024-10-08 16:49:59
3801,1368,11,5,5,33,43,D,2024,First Term,2024-10-08 16:49:59
3802,1368,12,5,1,6,12,F,2024,First Term,2024-10-08 16:49:59
3803,1368,13,3,5,7,15,F,2024,First Term,2024-10-08 16:49:59
3804,1368,14,1,5,9,15,F,2024,First Term,2024-10-08 16:49:59
3805,1368,15,13,15,24,52,C,2024,First Term,2024-10-08 16:49:59
3806,1368,16,4,1,21,26,F,2024,First Term,2024-10-08 16:49:59
3807,1368,17,1,3,26,30,F,2024,First Term,2024-10-08 16:49:59
3808,1368,18,12,12,58,82,A,2024,First Term,2024-10-08 16:49:59
3809,1368,19,0,3,26,29,F,2024,First Term,2024-10-08 16:49:59
3810,1368,20,15,10,56,81,A,2024,First Term,2024-10-08 16:49:59
3811,1511,11,0,4,13,17,F,2024,First Term,2024-10-08 16:49:59
3812,1511,12,4,3,27,34,F,2024,First Term,2024-10-08 16:49:59
3813,1511,13,5,2,26,33,F,2024,First Term,2024-10-08 16:49:59
3814,1511,14,5,3,23,31,F,2024,First Term,2024-10-08 16:49:59
3815,1511,15,11,13,56,80,A,2024,First Term,2024-10-08 16:49:59
3816,1511,16,0,3,18,21,F,2024,First Term,2024-10-08 16:49:59
3817,1511,17,1,5,40,46,D,2024,First Term,2024-10-08 16:49:59
3818,1511,18,12,10,59,81,A,2024,First Term,2024-10-08 16:49:59
3819,1511,19,1,3,12,16,F,2024,First Term,2024-10-08 16:49:59
3820,1511,20,2,2,31,35,F,2024,First Term,2024-10-08 16:49:59
3821,1172,1,15,14,62,91,A,2024,First Term,2024-10-08 16:49:59
3822,1172,2,12,13,74,99,A,2024,First Term,2024-10-08 16:49:59
3823,1172,3,15,11,42,68,B,2024,First Term,2024-10-08 16:49:59
3824,1172,4,1,3,8,12,F,2024,First Term,2024-10-08 16:49:59
3825,1172,5,2,3,3,8,F,2024,First Term,2024-10-08 16:49:59
3826,1172,6,15,11,74,100,A,2024,First Term,2024-10-08 16:49:59
3827,1172,7,5,5,37,47,D,2024,First Term,2024-10-08 16:49:59
3828,1172,8,15,13,46,74,A,2024,First Term,2024-10-08 16:49:59
3829,1172,9,13,10,47,70,A,2024,First Term,2024-10-08 16:49:59
3830,1172,10,2,1,18,21,F,2024,First Term,2024-10-08 16:49:59
3831,1330,11,2,3,22,27,F,2024,First Term,2024-10-08 16:49:59
3832,1330,12,5,0,38,43,D,2024,First Term,2024-10-08 16:49:59
3833,1330,13,12,11,25,48,D,2024,First Term,2024-10-08 16:49:59
3834,1330,14,10,15,57,82,A,2024,First Term,2024-10-08 16:49:59
3835,1330,15,4,1,31,36,F,2024,First Term,2024-10-08 16:49:59
3836,1330,16,0,2,19,21,F,2024,First Term,2024-10-08 16:49:59
3837,1330,17,3,1,4,8,F,2024,First Term,2024-10-08 16:49:59
3838,1330,18,3,4,5,12,F,2024,First Term,2024-10-08 16:49:59
3839,1330,19,4,3,8,15,F,2024,First Term,2024-10-08 16:49:59
3840,1330,20,13,12,65,90,A,2024,First Term,2024-10-08 16:49:59
3841,1077,1,1,4,32,37,F,2024,First Term,2024-10-08 16:49:59
3842,1077,2,13,14,42,69,B,2024,First Term,2024-10-08 16:49:59
3843,1077,3,3,4,20,27,F,2024,First Term,2024-10-08 16:49:59
3844,1077,4,4,2,24,30,F,2024,First Term,2024-10-08 16:49:59
3845,1077,5,0,1,8,9,F,2024,First Term,2024-10-08 16:49:59
3846,1077,6,4,2,28,34,F,2024,First Term,2024-10-08 16:49:59
3847,1077,7,11,11,46,68,B,2024,First Term,2024-10-08 16:49:59
3848,1077,8,4,2,35,41,D,2024,First Term,2024-10-08 16:49:59
3849,1077,9,4,5,15,24,F,2024,First Term,2024-10-08 16:49:59
3850,1077,10,15,11,38,64,B,2024,First Term,2024-10-08 16:49:59
3851,1179,1,0,1,29,30,F,2024,First Term,2024-10-08 16:49:59
3852,1179,2,10,15,48,73,A,2024,First Term,2024-10-08 16:49:59
3853,1179,3,0,4,1,5,F,2024,First Term,2024-10-08 16:49:59
3854,1179,4,3,2,4,9,F,2024,First Term,2024-10-08 16:49:59
3855,1179,5,4,3,16,23,F,2024,First Term,2024-10-08 16:49:59
3856,1179,6,2,2,2,6,F,2024,First Term,2024-10-08 16:49:59
3857,1179,7,1,3,1,5,F,2024,First Term,2024-10-08 16:49:59
3858,1179,8,2,4,10,16,F,2024,First Term,2024-10-08 16:49:59
3859,1179,9,4,1,4,9,F,2024,First Term,2024-10-08 16:49:59
3860,1179,10,5,5,8,18,F,2024,First Term,2024-10-08 16:49:59
3861,1193,1,3,5,11,19,F,2024,First Term,2024-10-08 16:49:59
3862,1193,2,4,5,3,12,F,2024,First Term,2024-10-08 16:49:59
3863,1193,3,4,2,39,45,D,2024,First Term,2024-10-08 16:49:59
3864,1193,4,13,13,63,89,A,2024,First Term,2024-10-08 16:49:59
3865,1193,5,11,11,34,56,C,2024,First Term,2024-10-08 16:49:59
3866,1193,6,5,5,32,42,D,2024,First Term,2024-10-08 16:49:59
3867,1193,7,4,3,15,22,F,2024,First Term,2024-10-08 16:49:59
3868,1193,8,11,14,36,61,B,2024,First Term,2024-10-08 16:49:59
3869,1193,9,3,0,7,10,F,2024,First Term,2024-10-08 16:49:59
3870,1193,10,1,5,12,18,F,2024,First Term,2024-10-08 16:49:59
3871,1518,11,3,5,15,23,F,2024,First Term,2024-10-08 16:49:59
3872,1518,12,2,0,28,30,F,2024,First Term,2024-10-08 16:49:59
3873,1518,13,3,3,25,31,F,2024,First Term,2024-10-08 16:49:59
3874,1518,14,14,14,35,63,B,2024,First Term,2024-10-08 16:49:59
3875,1518,15,3,3,30,36,F,2024,First Term,2024-10-08 16:49:59
3876,1518,16,3,1,1,5,F,2024,First Term,2024-10-08 16:49:59
3877,1518,17,12,12,71,95,A,2024,First Term,2024-10-08 16:49:59
3878,1518,18,14,13,17,44,D,2024,First Term,2024-10-08 16:49:59
3879,1518,19,12,11,42,65,B,2024,First Term,2024-10-08 16:49:59
3880,1518,20,0,2,34,36,F,2024,First Term,2024-10-08 16:49:59
3881,1597,11,5,5,26,36,F,2024,First Term,2024-10-08 16:49:59
3882,1597,12,4,2,1,7,F,2024,First Term,2024-10-08 16:49:59
3883,1597,13,1,4,36,41,D,2024,First Term,2024-10-08 16:49:59
3884,1597,14,2,3,36,41,D,2024,First Term,2024-10-08 16:49:59
3885,1597,15,5,3,16,24,F,2024,First Term,2024-10-08 16:49:59
3886,1597,16,2,4,12,18,F,2024,First Term,2024-10-08 16:49:59
3887,1597,17,4,1,29,34,F,2024,First Term,2024-10-08 16:49:59
3888,1597,18,3,1,11,15,F,2024,First Term,2024-10-08 16:49:59
3889,1597,19,2,1,11,14,F,2024,First Term,2024-10-08 16:49:59
3890,1597,20,14,15,37,66,B,2024,First Term,2024-10-08 16:49:59
3891,1552,11,1,1,34,36,F,2024,First Term,2024-10-08 16:49:59
3892,1552,12,1,1,33,35,F,2024,First Term,2024-10-08 16:49:59
3893,1552,13,3,5,31,39,F,2024,First Term,2024-10-08 16:49:59
3894,1552,14,3,0,26,29,F,2024,First Term,2024-10-08 16:49:59
3895,1552,15,2,1,14,17,F,2024,First Term,2024-10-08 16:49:59
3896,1552,16,5,0,21,26,F,2024,First Term,2024-10-08 16:49:59
3897,1552,17,4,3,2,9,F,2024,First Term,2024-10-08 16:49:59
3898,1552,18,5,3,34,42,D,2024,First Term,2024-10-08 16:49:59
3899,1552,19,5,2,5,12,F,2024,First Term,2024-10-08 16:49:59
3900,1552,20,11,11,76,98,A,2024,First Term,2024-10-08 16:49:59
3901,1354,11,10,14,74,98,A,2024,First Term,2024-10-08 16:49:59
3902,1354,12,5,5,37,47,D,2024,First Term,2024-10-08 16:49:59
3903,1354,13,0,2,27,29,F,2024,First Term,2024-10-08 16:49:59
3904,1354,14,11,14,53,78,A,2024,First Term,2024-10-08 16:49:59
3905,1354,15,2,2,5,9,F,2024,First Term,2024-10-08 16:49:59
3906,1354,16,2,1,25,28,F,2024,First Term,2024-10-08 16:49:59
3907,1354,17,12,11,68,91,A,2024,First Term,2024-10-08 16:49:59
3908,1354,18,3,0,3,6,F,2024,First Term,2024-10-08 16:49:59
3909,1354,19,3,2,2,7,F,2024,First Term,2024-10-08 16:49:59
3910,1354,20,1,2,11,14,F,2024,First Term,2024-10-08 16:49:59
3911,1500,11,3,3,31,37,F,2024,First Term,2024-10-08 16:49:59
3912,1500,12,2,5,30,37,F,2024,First Term,2024-10-08 16:49:59
3913,1500,13,14,10,42,66,B,2024,First Term,2024-10-08 16:49:59
3914,1500,14,2,3,17,22,F,2024,First Term,2024-10-08 16:49:59
3915,1500,15,5,2,8,15,F,2024,First Term,2024-10-08 16:49:59
3916,1500,16,1,5,38,44,D,2024,First Term,2024-10-08 16:49:59
3917,1500,17,1,1,3,5,F,2024,First Term,2024-10-08 16:49:59
3918,1500,18,5,1,24,30,F,2024,First Term,2024-10-08 16:49:59
3919,1500,19,2,0,24,26,F,2024,First Term,2024-10-08 16:49:59
3920,1500,20,4,3,0,7,F,2024,First Term,2024-10-08 16:49:59
3921,1567,11,0,2,34,36,F,2024,First Term,2024-10-08 16:49:59
3922,1567,12,10,14,60,84,A,2024,First Term,2024-10-08 16:49:59
3923,1567,13,10,15,54,79,A,2024,First Term,2024-10-08 16:49:59
3924,1567,14,10,11,64,85,A,2024,First Term,2024-10-08 16:49:59
3925,1567,15,5,4,30,39,F,2024,First Term,2024-10-08 16:49:59
3926,1567,16,0,0,2,2,F,2024,First Term,2024-10-08 16:49:59
3927,1567,17,3,4,28,35,F,2024,First Term,2024-10-08 16:49:59
3928,1567,18,0,3,39,42,D,2024,First Term,2024-10-08 16:49:59
3929,1567,19,4,1,10,15,F,2024,First Term,2024-10-08 16:49:59
3930,1567,20,5,2,36,43,D,2024,First Term,2024-10-08 16:49:59
3931,1439,11,2,5,29,36,F,2024,First Term,2024-10-08 16:49:59
3932,1439,12,2,2,21,25,F,2024,First Term,2024-10-08 16:49:59
3933,1439,13,2,1,13,16,F,2024,First Term,2024-10-08 16:49:59
3934,1439,14,14,15,38,67,B,2024,First Term,2024-10-08 16:49:59
3935,1439,15,4,3,32,39,F,2024,First Term,2024-10-08 16:49:59
3936,1439,16,2,1,20,23,F,2024,First Term,2024-10-08 16:49:59
3937,1439,17,0,0,19,19,F,2024,First Term,2024-10-08 16:49:59
3938,1439,18,2,1,16,19,F,2024,First Term,2024-10-08 16:49:59
3939,1439,19,5,5,2,12,F,2024,First Term,2024-10-08 16:49:59
3940,1439,20,10,11,76,97,A,2024,First Term,2024-10-08 16:49:59
3941,1453,11,0,1,14,15,F,2024,First Term,2024-10-08 16:49:59
3942,1453,12,2,3,1,6,F,2024,First Term,2024-10-08 16:49:59
3943,1453,13,3,3,34,40,D,2024,First Term,2024-10-08 16:49:59
3944,1453,14,12,10,40,62,B,2024,First Term,2024-10-08 16:49:59
3945,1453,15,13,13,67,93,A,2024,First Term,2024-10-08 16:49:59
3946,1453,16,2,0,36,38,F,2024,First Term,2024-10-08 16:49:59
3947,1453,17,4,4,28,36,F,2024,First Term,2024-10-08 16:49:59
3948,1453,18,12,10,74,96,A,2024,First Term,2024-10-08 16:49:59
3949,1453,19,13,13,32,58,C,2024,First Term,2024-10-08 16:49:59
3950,1453,20,2,1,7,10,F,2024,First Term,2024-10-08 16:49:59
3951,1175,1,1,5,28,34,F,2024,First Term,2024-10-08 16:49:59
3952,1175,2,2,1,25,28,F,2024,First Term,2024-10-08 16:49:59
3953,1175,3,10,11,23,44,D,2024,First Term,2024-10-08 16:49:59
3954,1175,4,2,1,3,6,F,2024,First Term,2024-10-08 16:49:59
3955,1175,5,3,1,34,38,F,2024,First Term,2024-10-08 16:49:59
3956,1175,6,13,15,70,98,A,2024,First Term,2024-10-08 16:49:59
3957,1175,7,4,2,36,42,D,2024,First Term,2024-10-08 16:49:59
3958,1175,8,0,1,32,33,F,2024,First Term,2024-10-08 16:49:59
3959,1175,9,0,4,24,28,F,2024,First Term,2024-10-08 16:49:59
3960,1175,10,2,4,31,37,F,2024,First Term,2024-10-08 16:49:59
3961,1284,1,2,2,9,13,F,2024,First Term,2024-10-08 16:49:59
3962,1284,2,2,0,30,32,F,2024,First Term,2024-10-08 16:49:59
3963,1284,3,15,14,26,55,C,2024,First Term,2024-10-08 16:49:59
3964,1284,4,5,2,11,18,F,2024,First Term,2024-10-08 16:49:59
3965,1284,5,4,5,6,15,F,2024,First Term,2024-10-08 16:49:59
3966,1284,6,1,2,9,12,F,2024,First Term,2024-10-08 16:49:59
3967,1284,7,3,2,6,11,F,2024,First Term,2024-10-08 16:49:59
3968,1284,8,0,4,5,9,F,2024,First Term,2024-10-08 16:49:59
3969,1284,9,15,11,62,88,A,2024,First Term,2024-10-08 16:49:59
3970,1284,10,14,12,35,61,B,2024,First Term,2024-10-08 16:49:59
3971,1424,11,4,3,36,43,D,2024,First Term,2024-10-08 16:49:59
3972,1424,12,14,12,66,92,A,2024,First Term,2024-10-08 16:49:59
3973,1424,13,1,4,28,33,F,2024,First Term,2024-10-08 16:49:59
3974,1424,14,14,10,49,73,A,2024,First Term,2024-10-08 16:49:59
3975,1424,15,0,5,15,20,F,2024,First Term,2024-10-08 16:49:59
3976,1424,16,3,3,0,6,F,2024,First Term,2024-10-08 16:49:59
3977,1424,17,0,5,22,27,F,2024,First Term,2024-10-08 16:49:59
3978,1424,18,13,10,61,84,A,2024,First Term,2024-10-08 16:49:59
3979,1424,19,1,3,22,26,F,2024,First Term,2024-10-08 16:49:59
3980,1424,20,4,2,31,37,F,2024,First Term,2024-10-08 16:49:59
3981,1148,1,2,2,1,5,F,2024,First Term,2024-10-08 16:49:59
3982,1148,2,15,12,56,83,A,2024,First Term,2024-10-08 16:49:59
3983,1148,3,3,3,33,39,F,2024,First Term,2024-10-08 16:49:59
3984,1148,4,0,3,13,16,F,2024,First Term,2024-10-08 16:49:59
3985,1148,5,14,11,19,44,D,2024,First Term,2024-10-08 16:49:59
3986,1148,6,0,1,20,21,F,2024,First Term,2024-10-08 16:49:59
3987,1148,7,13,12,71,96,A,2024,First Term,2024-10-08 16:49:59
3988,1148,8,12,12,36,60,B,2024,First Term,2024-10-08 16:49:59
3989,1148,9,1,1,17,19,F,2024,First Term,2024-10-08 16:49:59
3990,1148,10,4,3,15,22,F,2024,First Term,2024-10-08 16:49:59
3991,1096,1,5,1,35,41,D,2024,First Term,2024-10-08 16:49:59
3992,1096,2,14,10,57,81,A,2024,First Term,2024-10-08 16:49:59
3993,1096,3,2,4,35,41,D,2024,First Term,2024-10-08 16:49:59
3994,1096,4,15,13,64,92,A,2024,First Term,2024-10-08 16:49:59
3995,1096,5,2,2,4,8,F,2024,First Term,2024-10-08 16:49:59
3996,1096,6,0,2,21,23,F,2024,First Term,2024-10-08 16:49:59
3997,1096,7,1,3,17,21,F,2024,First Term,2024-10-08 16:49:59
3998,1096,8,12,11,32,55,C,2024,First Term,2024-10-08 16:49:59
3999,1096,9,13,14,19,46,D,2024,First Term,2024-10-08 16:49:59
4000,1096,10,4,5,16,25,F,2024,First Term,2024-10-08 16:49:59
4001,1111,1,5,3,21,29,F,2024,First Term,2024-10-08 16:49:59
4002,1111,2,12,13,59,84,A,2024,First Term,2024-10-08 16:49:59
4003,1111,3,0,2,19,21,F,2024,First Term,2024-10-08 16:49:59
4004,1111,4,2,5,16,23,F,2024,First Term,2024-10-08 16:49:59
4005,1111,5,4,5,8,17,F,2024,First Term,2024-10-08 16:49:59
4006,1111,6,13,15,22,50,C,2024,First Term,2024-10-08 16:49:59
4007,1111,7,5,4,40,49,D,2024,First Term,2024-10-08 16:49:59
4008,1111,8,4,0,24,28,F,2024,First Term,2024-10-08 16:49:59
4009,1111,9,15,13,49,77,A,2024,First Term,2024-10-08 16:49:59
4010,1111,10,14,12,51,77,A,2024,First Term,2024-10-08 16:49:59
4011,1540,11,10,13,60,83,A,2024,First Term,2024-10-08 16:49:59
4012,1540,12,3,0,40,43,D,2024,First Term,2024-10-08 16:49:59
4013,1540,13,11,12,63,86,A,2024,First Term,2024-10-08 16:49:59
4014,1540,14,2,0,2,4,F,2024,First Term,2024-10-08 16:49:59
4015,1540,15,3,0,16,19,F,2024,First Term,2024-10-08 16:49:59
4016,1540,16,4,4,21,29,F,2024,First Term,2024-10-08 16:49:59
4017,1540,17,4,3,40,47,D,2024,First Term,2024-10-08 16:49:59
4018,1540,18,3,1,9,13,F,2024,First Term,2024-10-08 16:49:59
4019,1540,19,1,0,39,40,D,2024,First Term,2024-10-08 16:49:59
4020,1540,20,13,15,72,100,A,2024,First Term,2024-10-08 16:49:59
4021,1251,1,5,1,15,21,F,2024,First Term,2024-10-08 16:49:59
4022,1251,2,0,3,22,25,F,2024,First Term,2024-10-08 16:49:59
4023,1251,3,0,3,33,36,F,2024,First Term,2024-10-08 16:49:59
4024,1251,4,5,1,34,40,D,2024,First Term,2024-10-08 16:49:59
4025,1251,5,3,0,39,42,D,2024,First Term,2024-10-08 16:49:59
4026,1251,6,1,0,36,37,F,2024,First Term,2024-10-08 16:49:59
4027,1251,7,15,14,68,97,A,2024,First Term,2024-10-08 16:49:59
4028,1251,8,2,3,17,22,F,2024,First Term,2024-10-08 16:49:59
4029,1251,9,15,15,17,47,D,2024,First Term,2024-10-08 16:49:59
4030,1251,10,4,1,14,19,F,2024,First Term,2024-10-08 16:49:59
4031,1502,11,5,0,30,35,F,2024,First Term,2024-10-08 16:49:59
4032,1502,12,13,11,17,41,D,2024,First Term,2024-10-08 16:49:59
